index,cmdb_type,digest,start_max,start_min,start_sum,start_mean,start_std,po_max,po_min,po_sum,po_mean,pu_max,pu_min,pu_sum,pu_mean,label
80,0,0,212000,-285000,-195000,-24375.0,154804.66522362948,1.6741341134777634,0.6264956063127082,8.574197091903951,1.0717746364879939,1.6389888573739593,0.6465525423299786,9.356933629183127,1.1696167036478908,0
80,0,1,213000,-207000,171000,24428.571428571428,113064.90821376788,1.7810562245760235,1.1275363337388469,10.177734329028963,1.4539620470041377,1.4821430560645736,0.5226613904458455,5.62095809832587,0.8029940140465529,0
80,0,2,-29000,-90000,-119000,-59500.0,30500.0,1.1453275034389832,0.8360073796312061,1.9813348830701893,0.9906674415350947,0.9773889907013279,0.9021039264459825,1.8794929171473105,0.9397464585736552,0
80,0,3,94000,-207000,-881000,-110125.0,99391.19364913573,1.0485555407050862,0.6069040722416368,6.850250726085241,0.8562813407606551,1.909541381179426,0.8939211893140045,10.56036484290799,1.3200456053634988,0
80,0,4,273000,-267000,-565000,-51363.63636363636,189969.98457999178,1.7198922383489184,0.6030351013755317,10.300180977713191,0.9363800888830174,2.38119440064617,0.7089609707404888,13.74988159076631,1.2499892355242102,0
80,0,5,212000,-208000,223000,31857.14285714286,115561.27449654277,1.7224384884085253,0.5638102854319695,6.975936791859449,0.9965623988370641,2.3499704473449614,1.100861011747456,11.715804352057146,1.6736863360081637,0
80,0,6,33000,-267000,-235000,-33571.42857142857,100390.46218620165,1.633510770349969,0.827180016523689,7.145340569938628,1.020762938562661,1.0048757151373922,0.6838895709586948,6.318773578985079,0.9026819398550112,0
80,0,7,213000,-300000,-209000,-19000.0,145410.39102547595,1.4287523125110235,0.6475783344076235,12.903734332022285,1.1730667574565714,1.6695550013499882,0.7008412862368699,11.409144364243334,1.0371949422039395,0
80,0,8,285000,33000,351000,117000.0,118793.93923933999,2.226430665498991,1.5446930027130554,5.315816670925102,1.7719388903083673,2.898894488980769,0.7540380332479818,4.406970555476732,1.4689901851589109,0
80,0,9,154000,-267000,-640000,-106666.66666666667,165389.10349704287,1.3447313472853568,0.6230289215882451,5.175149184898715,0.8625248641497859,1.5384619103361008,0.8655881150928194,7.493235526388586,1.248872587731431,0
80,0,10,-28000,-208000,-560000,-112000.0,72000.0,1.5969917202206991,0.6110056032363113,5.547784622843896,1.109556924568779,1.3868542241794812,0.9610986478272608,6.096128257330645,1.219225651466129,0
80,0,11,271000,31000,1087000,120777.77777777778,98659.6594108338,5.759348148311015,0.7555925668643376,26.831447780272757,2.981271975585862,4.631065395956617,0.5992875160123351,18.628339291935355,2.069815476881706,0
80,0,12,-150000,-210000,-360000,-180000.0,30000.0,0.9520951765069695,0.7929376639050926,1.745032840412062,0.872516420206031,1.0640867610747529,0.9124237453435826,1.9765105064183355,0.9882552532091677,0
80,1,0,282000,-209000,73000,36500.0,245500.0,2.681179485290677,0.7374910734013429,3.4186705586920203,1.7093352793460102,2.183756673571509,1.326690744258978,3.5104474178304867,1.7552237089152434,1
80,2,0,299000,-300000,-11580000,-62934.782608695656,176385.06569113437,18.205178396511354,0.2280113943658907,276.8455207138201,1.5045952212707616,18.203659344063777,0.18556536637400875,337.3377541082252,1.8333573592838328,0
81,0,0,-214000,-284000,-1847000,-263857.14285714284,21155.401683923737,0.7453648851303161,0.6022376977067193,4.666592499174981,0.6666560713107116,2.0321961025429265,1.0722502199385844,11.470115090308978,1.6385878700441396,0
81,0,1,150000,-206000,-162000,-14727.272727272728,80477.08980493191,1.8300067347692441,1.0255164196510458,15.446690674620935,1.4042446067837213,3.9982779866592244,0.5479652381680103,22.56921183795588,2.051746530723262,0
81,0,2,-147000,-147000,-147000,-147000.0,0.0,0.8919436385543759,0.8919436385543759,0.8919436385543759,0.8919436385543759,0.8919436385543761,0.8919436385543761,0.8919436385543761,0.8919436385543761,0
81,0,3,33000,-206000,-241000,-60250.0,88485.52141452295,2.033960234991772,0.5926870195425373,4.075050486150911,1.0187626215377277,2.42341528581735,1.198228086266754,6.906061039786556,1.726515259946639,0
81,0,4,-7000,-194000,-227000,-75666.66666666667,84033.06227643711,0.9423197231795375,0.6548245557747256,2.430382008622595,0.8101273362075316,1.834792762654232,0.9705571470061162,3.9439349175660166,1.3146449725220055,0
81,0,5,152000,-88000,99000,19800.0,109417.36608052673,1.5274148018597176,0.6353849155132836,4.702797220677612,0.9405594441355223,5.0707752214122825,0.8733228893165056,13.37598699851181,2.6751973997023617,0
81,0,6,153000,33000,957000,106333.33333333333,54974.74167490214,3.253794161889208,0.8947557683952624,17.236865022295166,1.915207224699463,1.980289012317937,0.5217459109498814,12.022981910466342,1.3358868789407046,0
81,0,7,213000,-27000,141000,15666.666666666666,73780.45510537026,1.7948542045802796,0.5412718522626707,8.930725991552208,0.9923028879502453,1.8986070403349238,0.8040004280605494,12.724766625205916,1.413862958356213,0
81,0,8,165000,-67000,93000,31000.0,98074.80138479336,1.0936247431033344,0.610850693346128,2.3195024708598595,0.7731674902866198,1.2211612922415749,1.0288710308343976,3.3531574703160105,1.1177191567720035,0
81,0,9,191000,-284000,-952000,-86545.45454545454,183731.20863041584,2.5719127786187133,0.599870688297504,14.882627320724001,1.3529661200658183,2.6028126726831617,0.7789970692686098,16.08218545296699,1.4620168593606353,0
81,0,10,-148000,-207000,-503000,-167666.66666666666,27812.86672667087,0.9839028731261522,0.9266536990893024,2.837210271304757,0.9457367571015857,0.9375595417853108,0.8066910693368237,2.550941680458958,0.8503138934863194,0
81,0,11,153000,-184000,-54000,-10800.0,145764.741964578,1.3203366489976658,0.6005292985875287,4.95041139770075,0.9900822795401499,1.6368299865516136,0.9131355185987071,6.233753054958978,1.2467506109917956,0
81,0,12,272000,-172000,536000,107200.0,148149.11407092516,1.7503943244261493,0.9158473540030977,7.02547796676818,1.405095593353636,1.9858089548645832,0.9450368233541765,8.061088495286969,1.6122176990573938,0
81,1,0,68000,68000,68000,68000.0,0.0,1.0355054122542557,1.0355054122542557,1.0355054122542557,1.0355054122542557,1.8022568437453284,1.8022568437453284,1.8022568437453284,1.8022568437453284,0
81,2,0,300000,-298000,-7689000,-37325.2427184466,145429.2142352988,18.205178396511354,0.39916518646283533,421.4137654265436,2.0456978904201146,18.203659344063777,0.2245451986709158,330.34098268398486,1.6035970033203149,1
82,0,0,267000,-150000,31000,6200.0,150137.80336743974,2.0521518397734697,0.600289732838488,6.399992282995575,1.279998456599115,2.019559781103153,0.9221296954564706,6.134709877707364,1.2269419755414728,0
82,0,1,33000,-25000,41000,13666.666666666666,27341.462205879838,0.8312662696919635,0.7163222629867656,2.37676717932597,0.79225572644199,1.5303975083290053,0.9313042496386282,3.3963861231057777,1.132128707701926,0
82,0,2,94000,-273000,-440000,-88000.0,133380.65826798126,2.1664272644701317,0.6116741851215585,7.412303040559889,1.4824606081119778,1.392604366329227,0.7466047737154333,5.411725047469399,1.0823450094938798,0
82,0,3,-27000,-266000,-448000,-149333.33333333334,97653.58274135273,1.936665755057337,0.6055284388420968,3.242638422677338,1.0808794742257792,2.3918732612239615,1.0288359918379468,5.357375008123712,1.7857916693745706,0
82,0,4,175000,-147000,-28000,-5600.0,124972.95707472078,2.259533206693487,1.0993186342244277,7.432816751962095,1.486563350392419,1.1930592755398806,0.8387265545181192,5.147982095555778,1.0295964191111557,0
82,0,5,152000,-150000,66000,16500.0,137261.61153068254,1.1598734968058173,0.6002605939487963,3.355863303568073,0.8389658258920183,1.3521871762366706,0.7445978600492095,4.586030789797923,1.1465076974494808,0
82,0,6,183000,153000,839000,167800.0,12448.293055676348,1.0679013980219714,0.570463756253304,4.31327207111956,0.8626544142239119,3.3065723670784437,1.206514273061461,11.429169948982155,2.285833989796431,0
82,0,7,93000,33000,312000,78000.0,25980.76211353316,3.033118397410633,0.8457010344006239,7.151867739390797,1.7879669348476992,3.3566027394257745,0.7477146566451406,7.074205940911686,1.7685514852279216,0
82,0,8,-147000,-147000,-147000,-147000.0,0.0,1.499733292709003,1.499733292709003,1.499733292709003,1.499733292709003,1.2623991897329832,1.2623991897329832,1.2623991897329832,1.2623991897329832,0
82,0,9,274000,-207000,222000,74000.0,204549.9124093351,3.0100581712642174,0.6005611235214671,4.648401999307882,1.5494673331026272,2.837237687035545,1.0377827045221968,5.2959122839047765,1.7653040946349254,0
82,0,10,152000,-35000,7000,1166.6666666666667,67513.99031970254,1.3429312439600574,0.7765582680724896,6.778501634981225,1.1297502724968709,1.7180686106241665,0.8088559152184039,6.518166560896139,1.08636109348269,0
82,0,11,271000,-195000,252000,50400.0,189911.1371141777,6.244210950152252,0.6524639186367416,15.430913526270743,3.0861827052541484,1.1686661518543755,0.557940251303616,4.342049662882747,0.8684099325765494,0
82,0,12,31000,-148000,-189000,-37800.0,69260.08951770132,1.2591212007806172,0.6276159773095797,4.814422288606549,0.9628844577213098,1.7440865245809465,0.5870217163130657,5.208904361042839,1.0417808722085677,0
82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,1,2,-2000,-2000,-2000,-2000.0,0.0,1.2376245264479377,1.2376245264479377,1.2376245264479377,1.2376245264479377,0.8733228893165055,0.8733228893165055,0.8733228893165055,0.8733228893165055,0
82,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,1,4,-271000,-271000,-271000,-271000.0,0.0,1.163020015464879,1.163020015464879,1.163020015464879,1.163020015464879,1.056742907094654,1.056742907094654,1.056742907094654,1.056742907094654,0
82,1,5,-43000,-43000,-43000,-43000.0,0.0,1.936665755057337,1.936665755057337,1.936665755057337,1.936665755057337,1.936665755061803,1.936665755061803,1.936665755061803,1.936665755061803,0
82,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,1,7,211000,211000,211000,211000.0,0.0,1.0284071083621658,1.0284071083621658,1.0284071083621658,1.0284071083621658,1.0174585172576343,1.0174585172576343,1.0174585172576343,1.0174585172576343,0
82,2,0,292000,-297000,-769000,-4993.506493506494,181336.00500474556,18.205178396511354,0.2262920228076395,315.6022852756453,2.0493654888028914,18.20365934396929,0.3070629843457404,270.6212000387646,1.7572805197322376,1
83,0,0,205000,-208000,356000,59333.333333333336,147358.59511937387,1.444454624119487,0.7039566963552369,6.29144335963589,1.0485738932726483,4.89762455895495,0.9346981987747963,10.788170205203734,1.7980283675339557,0
83,0,1,273000,168000,660000,220000.0,42871.90222045204,2.195374015360931,0.548628985355352,4.541984828193856,1.5139949427312853,2.240156886744219,1.230756763726712,5.239287476074583,1.7464291586915277,0
83,0,2,214000,30000,431000,86200.0,67827.42808038648,1.391120059633243,0.588851821168924,5.047490573296396,1.0094981146592792,1.284977174299428,0.8947557683952626,5.487501007834396,1.0975002015668793,0
83,0,3,273000,-211000,1267000,97461.53846153847,153663.27592129458,2.973240325354983,0.572743946586464,15.749345585881583,1.211488121990891,2.9735046084682555,0.7865832115409103,19.33499547853732,1.4873073445028706,0
83,0,4,274000,93000,460000,153333.33333333334,85324.21826317674,1.247603269382601,0.9207913334824835,3.1733773498522706,1.057792449950757,0.999426463173666,0.7384955829042168,2.658713379560367,0.886237793186789,0
83,0,5,152000,-22000,295000,59000.0,58882.93470947249,1.2680306513940285,0.9357310941100462,5.385532857029629,1.0771065714059258,1.1814445040140438,0.8404677740177252,4.765170963564564,0.9530341927129127,0
83,0,6,292000,-87000,2301000,177000.0,91920.53424227155,3.015154155929257,0.6258303521773659,22.039727262485588,1.6953636355758144,2.1194688923027316,1.1450871557150906,19.459056595565837,1.4968505073512182,0
83,0,7,237000,-234000,462000,92400.0,166411.05732492657,3.0332044666213376,0.6250051284277847,9.737982493722468,1.9475964987444936,2.550438571597346,1.028014867060551,9.32744373675523,1.865488747351046,0
83,0,8,274000,-135000,232000,77333.33333333333,167340.63729079344,1.6447211346286092,0.5963418735056374,3.1477008589314517,1.0492336196438172,0.9586189314416788,0.7875984425696171,2.6836480378977017,0.8945493459659005,0
83,0,9,274000,-51000,738000,123000.0,126480.56504195945,3.243197683546396,0.6052438146415821,7.525390253067856,1.2542317088446426,2.2379633705266553,0.9485721252767654,9.03050791241394,1.50508465206899,0
83,0,10,92000,-155000,245000,40833.333333333336,90278.11965747231,1.6720699201488542,0.588851821168924,5.720349571741213,0.9533915952902022,1.4458035394272002,0.9207905081901008,6.980999335801764,1.163499889300294,0
83,0,11,153000,153000,306000,153000.0,0.0,1.7475848986039333,1.0087562451104082,2.7563411437143417,1.3781705718571708,1.0414741289451723,0.9813913862600158,2.022865515205188,1.011432757602594,0
83,0,12,210000,-232000,287000,28700.0,140882.96561330615,2.3880165047245607,0.6049909816425485,11.039016800151328,1.103901680015133,2.4139859971375763,0.9262663102624307,14.591465085544788,1.4591465085544788,0
83,1,0,207000,-182000,296000,74000.0,152399.14697924,1.2912638882572791,0.8248837429313062,3.8626437561863605,0.9656609390465901,1.8181860228412259,1.2912638882572793,5.894873525413229,1.4737183813533072,0
83,2,0,300000,-300000,-1531000,-10858.156028368794,165089.8565368313,18.205178396511354,0.3213314832314858,277.3194229363538,1.9668044179883248,18.203659344063777,0.0006004469874083853,255.62443299763711,1.8129392411179936,1
83,2,1,275000,-199000,-76000,-12666.666666666666,164530.30791383766,1.7352014813794763,0.6411049243256546,7.397194775758942,1.2328657959598237,1.5168294963669693,0.5196549045914415,6.117513602061805,1.019585600343634,0
84,0,0,270000,-277000,-218000,-43600.0,201274.5388766299,3.0668464363778476,0.6017111513902578,7.0660351326100415,1.4132070265220082,1.1638953149735858,0.8249988087200874,4.898413940938469,0.9796827881876938,0
84,0,1,153000,-16000,607000,86714.28571428571,46613.04013046222,2.3401763108600293,0.947303818500659,13.360249482534282,1.9086070689334689,1.3075497150336028,0.805261700403744,7.88390655723352,1.1262723653190743,0
84,0,2,153000,93000,771000,110142.85714285714,27105.23708715754,1.3710972183854033,0.832229646314294,7.242417958931839,1.0346311369902628,1.4975152754345888,0.8877595004349574,7.720178930409446,1.1028827043442067,0
84,0,3,213000,-207000,-464000,-58000.0,161390.82997494002,1.2720412650630053,0.6071828871346655,7.1200146502777795,0.8900018312847224,5.359834387453157,0.9406942078952212,15.698025254248396,1.9622531567810495,0
84,0,4,93000,-6000,87000,43500.0,49500.0,1.5059917466900379,0.6046342252824695,2.1106259719725076,1.0553129859862538,1.6277230795790794,1.2094225827275304,2.83714566230661,1.418572831153305,0
84,0,5,270000,-200000,325000,54166.666666666664,142569.76849559968,1.903417442437831,0.8298085508010973,6.323665001706623,1.0539441669511038,2.047939305256432,1.134620959879928,8.179788397070558,1.3632980661784264,0
84,0,6,174000,174000,174000,174000.0,0.0,1.8966296354908305,1.8966296354908305,1.8966296354908305,1.8966296354908305,1.2421895279660309,1.2421895279660309,1.2421895279660309,1.2421895279660309,0
84,0,7,273000,-147000,646000,107666.66666666667,158941.98801938887,1.0010302592985303,0.5600848145774999,4.484578123031988,0.747429687171998,1.9634279609324026,1.0085217874142516,7.971825194909049,1.3286375324848414,0
84,0,8,273000,-6000,1202000,200333.33333333334,101593.41623462724,2.969274437004977,0.7521477091432347,12.57215063888442,2.09535843981407,2.860397317187354,0.9457704830673704,12.793680093199058,2.1322800155331763,0
84,0,9,214000,34000,506000,101200.0,60525.69702200876,2.168845135307347,0.8047365679058422,6.189220552132154,1.2378441104264308,2.249452746012725,0.947467798087826,6.469713230265565,1.2939426460531132,0
84,0,10,93000,-208000,-229000,-57250.0,150250.4159728019,1.066948938102791,0.6450797374070228,3.292310318500404,0.823077579625101,0.9656312868662267,0.9230659404872903,3.7469650734243736,0.9367412683560934,0
84,0,11,295000,-269000,-152000,-9500.0,117400.48977751328,3.03040505462787,0.5495520736176,23.92554296781161,1.4953464354882255,3.7043480832664772,0.8609794449041388,27.276602261821193,1.7047876413638245,0
84,0,12,93000,90000,552000,92000.0,1154.7005383792514,1.0967313059454953,0.5869843652157104,4.945204027046312,0.8242006711743853,2.32392107171076,0.940253350430395,9.546599300781907,1.5910998834636512,0
84,1,0,267000,106000,479000,159666.66666666666,75896.1278473561,2.1051408470004827,1.757794912182465,5.656282523616885,1.885427507872295,2.093009634050842,1.7032059716087307,5.504035480921198,1.8346784936403993,0
84,2,0,288000,-300000,-1152000,-6658.959537572255,152417.41587660267,18.205178396511354,0.1834582306882597,383.6819423791253,2.2178146958330944,18.20365934396929,0.46209812037329684,292.99677247354856,1.693622962274847,1
85,0,0,152000,-88000,128000,32000.0,120000.0,0.911594493593837,0.6524533870356334,3.2634219246306384,0.8158554811576596,1.6027244344984048,0.8554202216832195,4.590949163336533,1.1477372908341332,0
85,0,1,275000,93000,1017000,203400.0,67707.01588461864,3.0011188487037703,0.6439323608772859,8.742576413684972,1.7485152827369945,2.340902704869578,0.6382087384943896,7.129511424645715,1.425902284929143,0
85,0,2,205000,83000,627000,125400.0,46893.922847209105,1.1538082786536505,0.5223125362917388,4.3567758477887635,0.8713551695577527,1.44057106366952,0.7548791260732762,5.329207836835411,1.0658415673670822,0
85,0,3,93000,33000,192000,48000.0,25980.76211353316,1.048309658412341,0.5968302397461971,3.62605100537976,0.90651275134494,1.1311659972104333,0.7845832359196748,3.9365383236977403,0.9841345809244351,0
85,0,4,153000,-207000,38000,6333.333333333333,152169.4961401777,1.4327386546269316,0.6212058725094588,6.712205187305479,1.118700864550913,1.2433038490930235,0.8376038009340867,6.306207323460893,1.0510345539101489,0
85,0,5,272000,38000,946000,189200.0,79098.41970608516,1.1144450122265908,0.8783710219586532,5.007480138740922,1.0014960277481844,1.3687974457726968,0.8564377091022564,5.3422873442211145,1.068457468844223,0
85,0,6,-87000,-267000,-354000,-177000.0,90000.0,1.1057064569413997,0.7900723925409838,1.8957788494823835,0.9478894247411918,1.7063947450476655,1.4058849086975758,3.112279653745241,1.5561398268726205,0
85,0,7,95000,-213000,-166000,-27666.666666666668,131324.8728239332,3.7328592515535712,0.7232415278280995,7.797709195109315,1.2996181991848859,3.7328592515644883,0.9205359839300541,11.626667441663063,1.9377779069438439,0
85,0,8,33000,-147000,-249000,-83000.0,82170.55433669654,1.1069031527680424,0.6232628767299517,2.617315010589133,0.8724383368630444,1.8328672974309326,0.9587811710681978,3.816878861434297,1.2722929538114325,0
85,0,9,94000,-284000,-346000,-43250.0,137416.1107730822,1.1454043113426204,0.5588109285316442,6.9967735641416775,0.8745966955177097,2.7290710900484725,0.9018959725941141,12.316040167309765,1.5395050209137207,0
85,0,10,214000,-90000,386000,32166.666666666668,87033.358866331,1.4835116070058136,0.588851821168924,11.387840665567177,0.9489867221305981,1.4463351987152058,0.6698250676808071,13.106629096260711,1.0922190913550593,0
85,0,11,91000,-94000,-3000,-1500.0,92500.0,15.35934459524922,1.297670349657297,16.657014944906518,8.328507472453259,0.967798529792677,0.7636701445337183,1.7314686743263952,0.8657343371631976,0
85,0,12,92000,-149000,-173000,-15727.272727272728,79748.57184140541,2.1089262510287936,0.7993559687283845,12.120846165809818,1.1018951059827107,2.1089262510296503,0.622175388012502,14.36199223581018,1.3056356578009254,0
85,1,0,233000,61000,709000,177250.0,70272.23847295601,2.6472477976272755,1.1742570383652826,6.596477062491869,1.6491192656229672,2.6472477976342943,0.8198556800473455,6.378027951898957,1.5945069879747393,1
85,2,0,274000,-299000,-3090000,-19556.962025316454,162489.7852162759,18.205178396511354,0.3566652476624794,300.1160712465098,1.8994688053576572,18.203659343623162,0.4159640127198447,253.9505184435588,1.607281762301005,0
86,0,0,205000,98000,461000,153666.66666666666,43789.90243829684,4.057817380851358,1.299761459753129,7.704807754299068,2.5682692514330228,4.499707072418704,1.0706659010509079,7.847086692326647,2.6156955641088824,0
86,0,1,159000,-141000,18000,9000.0,150000.0,1.7444373236038198,0.7351679147871604,2.47960523839098,1.23980261919549,2.548625903888047,1.4286643149179024,3.9772902188059494,1.9886451094029747,0
86,0,2,158000,-262000,-528000,-105600.0,159410.9155610117,0.9090982879889669,0.6507186863385628,3.9409564657802907,0.7881912931560582,1.6191430928499995,0.8378078997418217,5.571236749414814,1.1142473498829628,0
86,0,3,39000,-261000,-444000,-111000.0,123693.16876852981,1.0150621432204239,0.7671356167810301,3.417088661983682,0.8542721654959206,3.289743043279023,0.9637914980506919,6.943658841206713,1.7359147103016783,0
86,0,4,285000,-81000,230000,23000.0,134458.9156582783,2.3192123844417614,0.5627154483465218,8.815328247831097,0.8815328247831097,3.1084962728731234,0.6448419947992041,15.651492392004197,1.5651492392004198,0
86,0,5,98000,-262000,-126000,-42000.0,157480.15748023623,1.2343706525744171,0.7911218635345149,2.983788798462156,0.9945962661540521,1.1855807031278514,0.6527138464695618,2.9066223239580324,0.9688741079860108,0
86,0,6,278000,-22000,433000,72166.66666666667,105056.20189001483,2.6577994786920183,0.8969382283369753,11.005140160894936,1.8341900268158227,2.280053616289108,0.8477347288799696,8.338191388703383,1.389698564783897,0
86,0,7,219000,57000,276000,138000.0,81000.0,1.03043162502125,0.7376828929359053,1.7681145179571551,0.8840572589785776,3.5503189947267297,0.7560037394815171,4.306322734208247,2.1531613671041234,0
86,0,8,99000,-202000,-82000,-27333.333333333332,127546.94124996578,1.4938325420642886,0.6890873299683368,2.9988690105217817,0.9996230035072605,1.3806320735354736,1.011873152160747,3.522189780590412,1.174063260196804,0
86,0,9,219000,-169000,206000,34333.333333333336,117426.0996920569,2.0257235700322838,0.7147379786329449,6.953058784663141,1.1588431307771903,1.4611686237963177,1.0184632958854312,7.087659669216938,1.1812766115361564,0
86,0,10,16000,-277000,-588000,-117600.0,130265.26781916966,1.4569199476011128,0.5900336102832747,5.359808550853791,1.0719617101707581,1.359153177600605,0.9161640701765066,5.709823785335443,1.1419647570670886,0
86,0,11,278000,98000,932000,233000.0,77942.28634059947,1.6759023947141258,0.5391983245170224,3.325922493906709,0.8314806234766773,1.35880054818886,0.9484951072871467,4.987102269174894,1.2467755672937235,0
86,0,12,158000,-142000,-91000,-9100.0,138567.27607916668,1.6540373002834572,0.5918930401524387,9.563863191415194,0.9563863191415194,1.883358006850663,0.4976849040671286,13.701605803422934,1.3701605803422934,0
86,1,0,10000,-229000,-291000,-97000.0,99159.80368408696,4.44572529826382,0.6852206893900739,6.282394605974231,2.0941315353247436,2.0061947175655885,0.6436366676628064,3.804772951012008,1.268257650337336,0
86,2,0,289000,-299000,-2494000,-12855.670103092783,163792.29930985995,18.205178396511354,1.911010754497589e-07,413.13718919650387,2.1295731401881643,27.78489348625517,0.19179209707536823,378.34118524059016,1.9502122950545884,1
87,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,0,1,279000,-261000,-35000,-4375.0,182754.5741561617,2.4075982761487316,0.6451523578945723,8.818860380244088,1.102357547530511,2.555104082530861,0.9084332411667922,10.9153283265102,1.364416040813775,0
87,0,2,-20000,-262000,-1089000,-155571.42857142858,94652.53319809421,0.9346981987747962,0.6276575282770701,5.668975659593217,0.8098536656561739,1.8928460744648115,0.7786219461780841,8.308168395690581,1.1868811993843686,0
87,0,3,27000,27000,27000,27000.0,0.0,0.5891699208624273,0.5891699208624273,0.5891699208624273,0.5891699208624273,1.252428284937012,1.252428284937012,1.252428284937012,1.252428284937012,0
87,0,4,99000,99000,198000,99000.0,0.0,0.7328783834581807,0.7327596680397731,1.4656380514979537,0.7328190257489768,0.9605413769862297,0.9518112028838291,1.912352579870059,0.9561762899350295,0
87,0,5,38000,-202000,-132000,-22000.0,84852.8137423857,1.1477314194053418,0.5747959621046235,4.983352642587109,0.8305587737645181,2.5765823570823336,0.9050479176029637,9.004942636865636,1.5008237728109393,0
87,0,6,234000,-82000,45000,7500.0,104568.55805323766,2.334529401194136,0.7055234120146158,8.68349264007366,1.4472487733456099,2.3187908044090917,0.919253438981883,9.467192822285242,1.5778654703808737,0
87,0,7,219000,-234000,137000,17125.0,115360.77918859599,2.5864837487138184,0.575107218575834,10.051009853431527,1.2563762316789409,1.8620338429626908,0.7701330905692926,9.76540916335564,1.220676145419455,0
87,0,8,-82000,-255000,-337000,-168500.0,86500.0,0.8158212067192596,0.6310730138252733,1.4468942205445328,0.7234471102722664,0.9469971416062711,0.9376258058652036,1.8846229474714749,0.9423114737357374,0
87,0,9,103000,-282000,-330000,-66000.0,135496.125405858,1.3286341714788916,0.606484679240938,4.030628105699572,0.8061256211399144,1.7401449531924333,0.8314943671948891,5.744750622503607,1.1489501245007214,0
87,0,10,-82000,-225000,-307000,-153500.0,71500.0,1.211960034282356,0.7073541599885851,1.919314194270941,0.9596570971354705,3.6607016671017694,1.7333633787796658,5.394065045881435,2.6970325229407175,0
