,index,cmdb_type,cmdb,kpi_name,kpi_item,itemid,change_start,po,pu,digest,pmax
60,1,0,0,32,3,63149308,0,0.0,0.0,0,0.0
61,1,0,0,32,4,63149309,0,0.0,0.0,0,0.0
62,1,0,0,32,5,63149310,0,0.0,0.0,0,0.0
63,1,0,0,32,6,63149311,0,0.0,0.0,0,0.0
64,1,0,0,32,7,0,0,0.0,0.0,0,0.0
65,1,0,0,32,8,0,0,0.0,0.0,0,0.0
66,1,0,0,32,9,0,0,0.0,0.0,0,0.0
67,1,0,0,32,10,0,0,0.0,0.0,0,0.0
68,1,0,0,32,11,0,0,0.0,0.0,0,0.0
69,1,0,0,32,12,0,0,0.0,0.0,0,0.0
70,1,0,0,32,13,0,0,0.0,0.0,0,0.0
71,1,0,0,32,14,0,0,0.0,0.0,0,0.0
72,1,0,0,32,15,0,0,0.0,0.0,0,0.0
73,1,0,0,33,0,0,0,0.0,0.0,0,0.0
74,1,0,0,34,0,999999996512460,375000,2.151921117103676,1.334226813879943,0,2.151921117103676
75,1,0,0,35,0,999999996512521,263000,1.3538501633992024,0.5654198637804471,0,1.3538501633992024
76,1,0,0,36,0,999999996512487,0,0.0,0.0,0,0.0
77,1,0,0,37,0,63149003,-97000,0.2524658603171041,2.6869636645129167,0,2.6869636645129167
78,1,0,0,37,1,0,0,0.0,0.0,0,0.0
79,1,0,0,38,0,63148999,323000,0.5268441225812082,3.920124799244205,0,3.920124799244205
80,1,0,0,38,1,0,0,0.0,0.0,0,0.0
81,1,0,0,39,0,999999996512490,0,0.0,0.0,0,0.0
82,1,0,0,40,0,999999996512511,0,0.0,0.0,0,0.0
83,1,0,0,41,0,999999996512498,0,0.0,0.0,0,0.0
84,1,0,0,42,0,0,0,0.0,0.0,0,0.0
85,1,0,0,42,1,0,0,0.0,0.0,0,0.0
86,1,0,0,43,0,999999996512457,57000,1.914201178713455,1.9494392101800788,0,1.9494392101800788
87,1,0,0,44,0,999999996512519,0,0.0,0.0,0,0.0
88,1,0,0,45,0,999999996512512,0,0.0,0.0,0,0.0
89,1,0,0,46,0,999999996512508,0,0.0,0.0,0,0.0
90,1,0,1,0,0,61389268,-97000,0.319729936159487,4.984627115610865,1,4.984627115610865
91,1,0,1,0,1,0,0,0.0,0.0,1,0.0
92,1,0,1,1,0,999999998650929,0,0.0,0.0,1,0.0
93,1,0,1,2,0,61389266,0,0.0,0.0,1,0.0
94,1,0,1,2,1,0,0,0.0,0.0,1,0.0
95,1,0,1,3,0,61389265,0,0.0,0.0,1,0.0
96,1,0,1,3,1,0,0,0.0,0.0,1,0.0
97,1,0,1,4,0,61389275,323000,0.32164763029405924,2.9829715007181585,1,2.9829715007181585
98,1,0,1,4,1,0,0,0.0,0.0,1,0.0
99,1,0,1,5,0,0,0,0.0,0.0,1,0.0
100,1,0,1,6,0,61389273,323000,0.41372989724477066,4.392594677192154,1,4.392594677192154
101,1,0,1,6,1,0,0,0.0,0.0,1,0.0
102,1,0,1,7,0,61389267,323000,0.4106328679370982,4.294372712604781,1,4.294372712604781
103,1,0,1,7,1,0,0,0.0,0.0,1,0.0
104,1,0,1,8,0,999999998650945,0,0.0,0.0,1,0.0
105,1,0,1,9,0,61389164,0,0.0,0.0,1,0.0
106,1,0,1,10,0,0,0,0.0,0.0,1,0.0
107,1,0,1,11,0,999999998650902,162000,0.7148604397439458,2.573392915565542,1,2.573392915565542
108,1,0,1,12,0,61389271,323000,0.3066025937535567,3.4598774647466692,1,3.4598774647466692
109,1,0,1,12,1,0,0,0.0,0.0,1,0.0
110,1,0,1,13,0,999999998650932,0,0.0,0.0,1,0.0
111,1,0,1,14,0,999999998650917,-97000,3.5985004982200053,0.42283716422568257,1,3.5985004982200053
112,1,0,1,15,0,999999998650905,165000,0.5645326401708702,2.187430650842845,1,2.187430650842845
113,1,0,1,16,0,999999998650948,0,0.0,0.0,1,0.0
114,1,0,1,17,0,999999998650900,-20000,0.38209141517961753,1.3764618579981676,1,1.3764618579981676
115,1,0,1,18,0,999999996867778,-97000,3.5985004982200053,0.42283716422568257,1,3.5985004982200053
116,1,0,1,19,0,61389269,0,0.0,0.0,1,0.0
117,1,0,1,19,1,0,0,0.0,0.0,1,0.0
118,1,0,1,20,0,61389272,0,0.0,0.0,1,0.0
119,1,0,1,20,1,0,0,0.0,0.0,1,0.0
120,1,0,1,21,0,999999998650944,323000,0.32615845868040044,2.9785827244393195,1,2.9785827244393195
121,1,0,1,22,0,999999998650950,330000,1.0803644459814759,2.9928063732580217,1,2.9928063732580217
122,1,0,1,23,0,0,0,0.0,0.0,1,0.0
123,1,0,1,24,0,999999998650933,0,0.0,0.0,1,0.0
124,1,0,1,25,0,61389295,0,0.0,0.0,1,0.0
125,1,0,1,25,1,61389296,0,0.0,0.0,1,0.0
126,1,0,1,25,2,61389297,0,0.0,0.0,1,0.0
127,1,0,1,25,3,61389298,0,0.0,0.0,1,0.0
128,1,0,1,25,4,61389299,0,0.0,0.0,1,0.0
129,1,0,1,25,5,61389300,0,0.0,0.0,1,0.0
130,1,0,1,25,6,61389301,0,0.0,0.0,1,0.0
131,1,0,1,25,7,61389302,0,0.0,0.0,1,0.0
132,1,0,1,25,8,0,0,0.0,0.0,1,0.0
133,1,0,1,25,9,0,0,0.0,0.0,1,0.0
134,1,0,1,25,10,0,0,0.0,0.0,1,0.0
135,1,0,1,25,11,0,0,0.0,0.0,1,0.0
136,1,0,1,25,12,0,0,0.0,0.0,1,0.0
137,1,0,1,25,13,0,0,0.0,0.0,1,0.0
138,1,0,1,25,14,0,0,0.0,0.0,1,0.0
139,1,0,1,25,15,0,0,0.0,0.0,1,0.0
140,1,0,1,26,0,0,0,0.0,0.0,1,0.0
141,1,0,1,26,1,0,0,0.0,0.0,1,0.0
142,1,0,1,27,0,0,0,0.0,0.0,1,0.0
143,1,0,1,28,0,999999998650935,0,0.0,0.0,1,0.0
144,1,0,1,29,0,999999998650924,0,0.0,0.0,1,0.0
145,1,0,1,30,0,999999998650899,0,0.0,0.0,1,0.0
146,1,0,1,31,0,999999998650922,203000,0.6337936019969712,1.7147697679643952,1,1.7147697679643952
147,1,0,1,32,0,61389287,0,0.0,0.0,1,0.0
148,1,0,1,32,1,61389288,0,0.0,0.0,1,0.0
149,1,0,1,32,2,61389289,0,0.0,0.0,1,0.0
150,1,0,1,32,3,61389290,0,0.0,0.0,1,0.0
151,1,0,1,32,4,61389291,0,0.0,0.0,1,0.0
152,1,0,1,32,5,61389292,0,0.0,0.0,1,0.0
153,1,0,1,32,6,61389293,0,0.0,0.0,1,0.0
154,1,0,1,32,7,61389294,0,0.0,0.0,1,0.0
155,1,0,1,32,8,0,0,0.0,0.0,1,0.0
156,1,0,1,32,9,0,0,0.0,0.0,1,0.0
157,1,0,1,32,10,0,0,0.0,0.0,1,0.0
158,1,0,1,32,11,0,0,0.0,0.0,1,0.0
159,1,0,1,32,12,0,0,0.0,0.0,1,0.0
160,1,0,1,32,13,0,0,0.0,0.0,1,0.0
161,1,0,1,32,14,0,0,0.0,0.0,1,0.0
162,1,0,1,32,15,0,0,0.0,0.0,1,0.0
163,1,0,1,33,0,0,0,0.0,0.0,1,0.0
164,1,0,1,34,0,999999998650901,0,0.0,0.0,1,0.0
165,1,0,1,35,0,999999998650949,323000,3.184868691007041,1.9607192260495807,1,3.184868691007041
166,1,0,1,36,0,999999998650921,443000,3.950757297313021,2.511049342187865,1,3.950757297313021
167,1,0,1,37,0,61389274,23000,0.47531972691516655,3.2528428450050355,1,3.2528428450050355
168,1,0,1,37,1,0,0,0.0,0.0,1,0.0
169,1,0,1,38,0,61389270,0,0.0,0.0,1,0.0
170,1,0,1,38,1,0,0,0.0,0.0,1,0.0
171,1,0,1,39,0,999999998650923,0,0.0,0.0,1,0.0
172,1,0,1,40,0,999999997331752,0,0.0,0.0,1,0.0
173,1,0,1,41,0,999999998650930,0,0.0,0.0,1,0.0
174,1,0,1,42,0,0,0,0.0,0.0,1,0.0
175,1,0,1,42,1,0,0,0.0,0.0,1,0.0
176,1,0,1,43,0,999999998650898,0,0.0,0.0,1,0.0
177,1,0,1,44,0,999999998650947,23000,1.3634889087638027,1.2941543948784346,1,1.3634889087638027
178,1,0,1,45,0,999999998650943,204000,2.647247797627276,2.647247797634294,1,2.647247797634294
179,1,0,1,46,0,999999998650941,-37000,2.6580688598570426,0.5205986788284598,1,2.6580688598570426
180,1,0,2,0,0,63149253,0,0.0,0.0,2,0.0
181,1,0,2,0,1,0,0,0.0,0.0,2,0.0
182,1,0,2,1,0,999999998650704,0,0.0,0.0,2,0.0
183,1,0,2,2,0,63149251,263000,0.881148983084573,2.3200049901487616,2,2.3200049901487616
184,1,0,2,2,1,0,0,0.0,0.0,2,0.0
185,1,0,2,3,0,63149250,0,0.0,0.0,2,0.0
186,1,0,2,3,1,0,0,0.0,0.0,2,0.0
187,1,0,2,4,0,63149260,263000,0.635110334704957,2.7138186694897146,2,2.7138186694897146
188,1,0,2,4,1,0,0,0.0,0.0,2,0.0
189,1,0,2,5,0,0,0,0.0,0.0,2,0.0
190,1,0,2,6,0,63149258,203000,2.647247797627276,2.647247797634294,2,2.647247797634294
191,1,0,2,6,1,0,0,0.0,0.0,2,0.0
192,1,0,2,7,0,63149252,203000,2.6498400499939945,2.6378434468260736,2,2.6498400499939945
193,1,0,2,7,1,0,0,0.0,0.0,2,0.0
194,1,0,2,8,0,999999998650720,0,0.0,0.0,2,0.0
195,1,0,2,9,0,63149006,0,0.0,0.0,2,0.0
196,1,0,2,10,0,0,0,0.0,0.0,2,0.0
197,1,0,2,11,0,999999998650677,-63000,4.112823260427775,4.112823260440058,2,4.112823260440058
198,1,0,2,12,0,63149256,203000,2.41675869872611,2.1191122628575836,2,2.41675869872611
199,1,0,2,12,1,0,0,0.0,0.0,2,0.0
200,1,0,2,13,0,999999998650707,0,0.0,0.0,2,0.0
201,1,0,2,14,0,999999998650692,143000,2.4029852204938593,2.4029852205,2,2.4029852205
202,1,0,2,15,0,999999998650680,0,0.0,0.0,2,0.0
203,1,0,2,16,0,999999998650723,0,0.0,0.0,2,0.0
204,1,0,2,17,0,999999998650675,415000,2.196739205763905,0.9834394709334869,2,2.196739205763905
205,1,0,2,18,0,999999996867781,143000,2.4029852204938593,2.4029852205,2,2.4029852205
206,1,0,2,19,0,63149254,0,0.0,0.0,2,0.0
207,1,0,2,19,1,0,0,0.0,0.0,2,0.0
208,1,0,2,20,0,63149257,0,0.0,0.0,2,0.0
209,1,0,2,20,1,0,0,0.0,0.0,2,0.0
210,1,0,2,21,0,999999998650719,263000,0.6327736907546971,2.7432119832967374,2,2.7432119832967374
211,1,0,2,22,0,999999998650725,105000,2.2130032160567574,2.213003216062216,2,2.213003216062216
212,1,0,2,23,0,0,0,0.0,0.0,2,0.0
213,1,0,2,24,0,999999998650708,0,0.0,0.0,2,0.0
214,1,0,2,25,0,63149056,0,0.0,0.0,2,0.0
215,1,0,2,25,1,63149057,0,0.0,0.0,2,0.0
216,1,0,2,25,2,63149058,0,0.0,0.0,2,0.0
217,1,0,2,25,3,63149059,0,0.0,0.0,2,0.0
218,1,0,2,25,4,63149052,0,0.0,0.0,2,0.0
219,1,0,2,25,5,63149053,0,0.0,0.0,2,0.0
220,1,0,2,25,6,63149054,0,0.0,0.0,2,0.0
221,1,0,2,25,7,63149055,0,0.0,0.0,2,0.0
222,1,0,2,25,8,0,0,0.0,0.0,2,0.0
223,1,0,2,25,9,0,0,0.0,0.0,2,0.0
224,1,0,2,25,10,0,0,0.0,0.0,2,0.0
225,1,0,2,25,11,0,0,0.0,0.0,2,0.0
226,1,0,2,25,12,0,0,0.0,0.0,2,0.0
227,1,0,2,25,13,0,0,0.0,0.0,2,0.0
228,1,0,2,25,14,0,0,0.0,0.0,2,0.0
229,1,0,2,25,15,0,0,0.0,0.0,2,0.0
230,1,0,2,26,0,0,0,0.0,0.0,2,0.0
231,1,0,2,26,1,0,0,0.0,0.0,2,0.0
232,1,0,2,27,0,0,0,0.0,0.0,2,0.0
233,1,0,2,28,0,999999998650710,0,0.0,0.0,2,0.0
234,1,0,2,29,0,999999998650699,0,0.0,0.0,2,0.0
235,1,0,2,30,0,999999998650674,0,0.0,0.0,2,0.0
236,1,0,2,31,0,999999998650697,23000,2.760501894529617,0.48917377173858556,2,2.760501894529617
237,1,0,2,32,0,63149044,0,0.0,0.0,2,0.0
238,1,0,2,32,1,63149045,0,0.0,0.0,2,0.0
239,1,0,2,32,2,63149046,0,0.0,0.0,2,0.0
240,1,0,2,32,3,63149047,0,0.0,0.0,2,0.0
241,1,0,2,32,4,63149048,0,0.0,0.0,2,0.0
242,1,0,2,32,5,63149049,0,0.0,0.0,2,0.0
243,1,0,2,32,6,63149050,0,0.0,0.0,2,0.0
244,1,0,2,32,7,63149051,0,0.0,0.0,2,0.0
245,1,0,2,32,8,0,0,0.0,0.0,2,0.0
246,1,0,2,32,9,0,0,0.0,0.0,2,0.0
247,1,0,2,32,10,0,0,0.0,0.0,2,0.0
248,1,0,2,32,11,0,0,0.0,0.0,2,0.0
249,1,0,2,32,12,0,0,0.0,0.0,2,0.0
250,1,0,2,32,13,0,0,0.0,0.0,2,0.0
251,1,0,2,32,14,0,0,0.0,0.0,2,0.0
252,1,0,2,32,15,0,0,0.0,0.0,2,0.0
253,1,0,2,33,0,0,0,0.0,0.0,2,0.0
254,1,0,2,34,0,999999998650676,0,0.0,0.0,2,0.0
255,1,0,2,35,0,999999998650724,383000,1.5705295717489676,1.097650414092529,2,1.5705295717489676
256,1,0,2,36,0,999999998650696,0,0.0,0.0,2,0.0
257,1,0,2,37,0,63149259,143000,2.6903360715690794,2.1484605033636615,2,2.6903360715690794
258,1,0,2,37,1,0,0,0.0,0.0,2,0.0
259,1,0,2,38,0,63149255,323000,1.8459220418038058,1.4911522523454885,2,1.8459220418038058
260,1,0,2,38,1,0,0,0.0,0.0,2,0.0
261,1,0,2,39,0,999999998650698,0,0.0,0.0,2,0.0
262,1,0,2,40,0,999999997331755,0,0.0,0.0,2,0.0
263,1,0,2,41,0,999999998650705,0,0.0,0.0,2,0.0
264,1,0,2,42,0,0,0,0.0,0.0,2,0.0
265,1,0,2,42,1,0,0,0.0,0.0,2,0.0
266,1,0,2,43,0,999999998650673,0,0.0,0.0,2,0.0
267,1,0,2,44,0,999999998650722,23000,0.9954540484617354,1.1111481999393755,2,1.1111481999393755
268,1,0,2,45,0,999999998650718,204000,2.647247797627276,2.647247797634294,2,2.647247797634294
269,1,0,2,46,0,999999998650716,23000,2.0106304083708197,2.0106304083708197,2,2.0106304083708197
270,1,0,3,0,0,63149605,0,0.0,0.0,3,0.0
271,1,0,3,0,1,0,0,0.0,0.0,3,0.0
272,1,0,3,1,0,999999996512809,0,0.0,0.0,3,0.0
273,1,0,3,2,0,63149603,0,0.0,0.0,3,0.0
274,1,0,3,2,1,0,0,0.0,0.0,3,0.0
275,1,0,3,3,0,63149602,0,0.0,0.0,3,0.0
276,1,0,3,3,1,0,0,0.0,0.0,3,0.0
277,1,0,3,4,0,63149612,264000,0.5006934851154209,2.144521292609116,3,2.144521292609116
278,1,0,3,4,1,0,0,0.0,0.0,3,0.0
279,1,0,3,5,0,0,0,0.0,0.0,3,0.0
280,1,0,3,6,0,63149610,204000,2.6472139266319945,2.6472139266390116,3,2.6472139266390116
281,1,0,3,6,1,0,0,0.0,0.0,3,0.0
282,1,0,3,7,0,63149604,0,0.0,0.0,3,0.0
283,1,0,3,7,1,0,0,0.0,0.0,3,0.0
284,1,0,3,8,0,999999996512828,-35000,0.5837976170440644,3.545077690049119,3,3.545077690049119
285,1,0,3,9,0,63149782,0,0.0,0.0,3,0.0
286,1,0,3,10,0,0,0,0.0,0.0,3,0.0
287,1,0,3,11,0,999999996512773,0,0.0,0.0,3,0.0
288,1,0,3,12,0,63149608,204000,2.647247797627276,2.647247797634294,3,2.647247797634294
289,1,0,3,12,1,0,0,0.0,0.0,3,0.0
290,1,0,3,13,0,999999996512812,0,0.0,0.0,3,0.0
291,1,0,3,14,0,999999996512793,444000,5.252715287050385,5.252715287066761,3,5.252715287066761
292,1,0,3,15,0,999999996512776,0,0.0,0.0,3,0.0
293,1,0,3,16,0,999999996512832,0,0.0,0.0,3,0.0
294,1,0,3,17,0,999999996512771,251000,1.297102001899497,1.871518115852411,3,1.871518115852411
295,1,0,3,18,0,999999996512792,444000,5.252715287050385,5.252715287066761,3,5.252715287066761
296,1,0,3,19,0,63149606,444000,2.8163688886892846,2.5129656011833705,3,2.8163688886892846
297,1,0,3,19,1,0,0,0.0,0.0,3,0.0
298,1,0,3,20,0,63149609,0,0.0,0.0,3,0.0
299,1,0,3,20,1,0,0,0.0,0.0,3,0.0
300,1,0,3,21,0,999999996512827,263000,0.45305581800134154,2.238432626489603,3,2.238432626489603
301,1,0,3,22,0,999999996512838,198000,2.5423310305891484,2.5423310305890405,3,2.5423310305891484
302,1,0,3,23,0,0,0,0.0,0.0,3,0.0
303,1,0,3,24,0,999999996512813,0,0.0,0.0,3,0.0
304,1,0,3,25,0,63149783,0,0.0,0.0,3,0.0
305,1,0,3,25,1,63149784,0,0.0,0.0,3,0.0
306,1,0,3,25,2,63149785,0,0.0,0.0,3,0.0
307,1,0,3,25,3,63149786,0,0.0,0.0,3,0.0
308,1,0,3,25,4,63149787,0,0.0,0.0,3,0.0
309,1,0,3,25,5,63149788,0,0.0,0.0,3,0.0
310,1,0,3,25,6,63149789,0,0.0,0.0,3,0.0
311,1,0,3,25,7,63149790,0,0.0,0.0,3,0.0
312,1,0,3,25,8,0,0,0.0,0.0,3,0.0
313,1,0,3,25,9,0,0,0.0,0.0,3,0.0
314,1,0,3,25,10,0,0,0.0,0.0,3,0.0
315,1,0,3,25,11,0,0,0.0,0.0,3,0.0
316,1,0,3,25,12,0,0,0.0,0.0,3,0.0
317,1,0,3,25,13,0,0,0.0,0.0,3,0.0
318,1,0,3,25,14,0,0,0.0,0.0,3,0.0
319,1,0,3,25,15,0,0,0.0,0.0,3,0.0
320,1,0,3,26,0,0,0,0.0,0.0,3,0.0
321,1,0,3,26,1,0,0,0.0,0.0,3,0.0
322,1,0,3,27,0,0,0,0.0,0.0,3,0.0
323,1,0,3,28,0,999999996512815,0,0.0,0.0,3,0.0
324,1,0,3,29,0,999999996512803,0,0.0,0.0,3,0.0
325,1,0,3,30,0,999999996512770,0,0.0,0.0,3,0.0
326,1,0,3,31,0,999999996512800,0,0.0,0.0,3,0.0
327,1,0,3,32,0,63149799,0,0.0,0.0,3,0.0
328,1,0,3,32,1,63149800,0,0.0,0.0,3,0.0
329,1,0,3,32,2,63149801,0,0.0,0.0,3,0.0
330,1,0,3,32,3,63149802,0,0.0,0.0,3,0.0
331,1,0,3,32,4,63149803,0,0.0,0.0,3,0.0
332,1,0,3,32,5,63149804,0,0.0,0.0,3,0.0
333,1,0,3,32,6,63149805,0,0.0,0.0,3,0.0
334,1,0,3,32,7,63149806,0,0.0,0.0,3,0.0
335,1,0,3,32,8,0,0,0.0,0.0,3,0.0
336,1,0,3,32,9,0,0,0.0,0.0,3,0.0
337,1,0,3,32,10,0,0,0.0,0.0,3,0.0
338,1,0,3,32,11,0,0,0.0,0.0,3,0.0
339,1,0,3,32,12,0,0,0.0,0.0,3,0.0
340,1,0,3,32,13,0,0,0.0,0.0,3,0.0
341,1,0,3,32,14,0,0,0.0,0.0,3,0.0
342,1,0,3,32,15,0,0,0.0,0.0,3,0.0
343,1,0,3,33,0,0,0,0.0,0.0,3,0.0
344,1,0,3,34,0,999999996512772,102000,0.7042267884370095,2.9645808890190586,3,2.9645808890190586
345,1,0,3,35,0,999999996512833,24000,0.6160254633533014,5.119166411429223,3,5.119166411429223
346,1,0,3,36,0,999999996512799,324000,0.6256584857155406,1.7577229650257,3,1.7577229650257
347,1,0,3,37,0,63149611,-96000,6.001761193658282,2.0826736838761613,3,6.001761193658282
348,1,0,3,37,1,0,0,0.0,0.0,3,0.0
349,1,0,3,38,0,63149607,0,0.0,0.0,3,0.0
350,1,0,3,38,1,0,0,0.0,0.0,3,0.0
351,1,0,3,39,0,999999996512802,0,0.0,0.0,3,0.0
352,1,0,3,40,0,999999996512823,0,0.0,0.0,3,0.0
353,1,0,3,41,0,999999996512810,0,0.0,0.0,3,0.0
354,1,0,3,42,0,0,0,0.0,0.0,3,0.0
355,1,0,3,42,1,0,0,0.0,0.0,3,0.0
356,1,0,3,43,0,999999996512769,309000,5.382185742757404,1.4387961699258796,3,5.382185742757404
357,1,0,3,44,0,999999996512831,84000,3.991992174296721,0.8278959869110846,3,3.991992174296721
358,1,0,3,45,0,999999996512824,0,0.0,0.0,3,0.0
359,1,0,3,46,0,999999996512820,0,0.0,0.0,3,0.0
360,1,0,4,0,0,63149834,0,0.0,0.0,4,0.0
361,1,0,4,0,1,0,0,0.0,0.0,4,0.0
362,1,0,4,1,0,999999996512705,0,0.0,0.0,4,0.0
363,1,0,4,2,0,63149832,0,0.0,0.0,4,0.0
364,1,0,4,2,1,0,0,0.0,0.0,4,0.0
365,1,0,4,3,0,63149831,0,0.0,0.0,4,0.0
366,1,0,4,3,1,0,0,0.0,0.0,4,0.0
367,1,0,4,4,0,63149841,0,0.0,0.0,4,0.0
368,1,0,4,4,1,0,0,0.0,0.0,4,0.0
369,1,0,4,5,0,0,0,0.0,0.0,4,0.0
370,1,0,4,6,0,63149839,203000,2.647247797627276,2.647247797634294,4,2.647247797634294
371,1,0,4,6,1,0,0,0.0,0.0,4,0.0
372,1,0,4,7,0,63149833,0,0.0,0.0,4,0.0
373,1,0,4,7,1,0,0,0.0,0.0,4,0.0
374,1,0,4,8,0,999999996512724,0,0.0,0.0,4,0.0
375,1,0,4,9,0,63149807,0,0.0,0.0,4,0.0
376,1,0,4,10,0,0,0,0.0,0.0,4,0.0
377,1,0,4,11,0,999999996512669,29000,4.796758476401341,4.796758476416079,4,4.796758476416079
378,1,0,4,12,0,63149837,-37000,0.40741026777391076,4.194671294920215,4,4.194671294920215
379,1,0,4,12,1,0,0,0.0,0.0,4,0.0
380,1,0,4,13,0,999999996512708,0,0.0,0.0,4,0.0
381,1,0,4,14,0,999999996512689,0,0.0,0.0,4,0.0
382,1,0,4,15,0,999999996512672,0,0.0,0.0,4,0.0
383,1,0,4,16,0,999999996512728,0,0.0,0.0,4,0.0
384,1,0,4,17,0,999999996512667,0,0.0,0.0,4,0.0
385,1,0,4,18,0,999999996512688,0,0.0,0.0,4,0.0
386,1,0,4,19,0,63149835,263000,0.7480241498233416,1.9024923035118497,4,1.9024923035118497
387,1,0,4,19,1,0,0,0.0,0.0,4,0.0
388,1,0,4,20,0,63149838,0,0.0,0.0,4,0.0
389,1,0,4,20,1,0,0,0.0,0.0,4,0.0
390,1,0,4,21,0,999999996512723,0,0.0,0.0,4,0.0
391,1,0,4,22,0,999999996512734,-86000,5.252715287050385,5.252715287066761,4,5.252715287066761
392,1,0,4,23,0,0,0,0.0,0.0,4,0.0
393,1,0,4,24,0,999999996512709,0,0.0,0.0,4,0.0
394,1,0,4,25,0,63149845,0,0.0,0.0,4,0.0
395,1,0,4,25,1,63149846,0,0.0,0.0,4,0.0
396,1,0,4,25,2,63149847,0,0.0,0.0,4,0.0
397,1,0,4,25,3,63149848,0,0.0,0.0,4,0.0
398,1,0,4,25,4,63149849,0,0.0,0.0,4,0.0
399,1,0,4,25,5,63149850,0,0.0,0.0,4,0.0
400,1,0,4,25,6,63149851,0,0.0,0.0,4,0.0
401,1,0,4,25,7,0,0,0.0,0.0,4,0.0
402,1,0,4,25,8,0,0,0.0,0.0,4,0.0
403,1,0,4,25,9,0,0,0.0,0.0,4,0.0
